"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2019-12-18",,,"0.19","3.0","3.0",,"28","22"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2019-12-19",,,"0.34","4.0","7.0",,"28","6"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2019-12-20",,,"0.00","0.0","6.0",,"16","-1"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2019-12-21",,,"0.00","0.0","6.0",,"24","-2"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2019-12-22",,,"0.00","0.0","6.0",,"24","6"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2019-12-23",,,"0.00","0.0","5.0",,"37","18"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2019-12-24",,,"0.00","0.0","4.0",,"42","27"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2019-12-25",,,"0.00","0.0","4.0",,"35","15"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2019-12-26",,,"0.00","0.0","3.0",,"32","2"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2019-12-27",,,"0.26","0.0","2.0",,"33","8"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2019-12-28",,,"0.04","0.0","2.0",,"38","33"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2019-12-29",,,"0.00","0.0","2.0",,"44","23"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2019-12-30",,,"0.00","0.0","2.0",,"37","21"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2019-12-31",,,"0.21","2.0","4.0",,"37","21"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-01",,,"1.07","0.0","0.0",,"64","57"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-02",,,"0.00","0.0","0.0",,"61","31"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-03",,,"0.00","0.0","0.0",,"51","34"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-04",,,"0.00","0.0","0.0",,"51","33"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-05",,,"0.00","0.0","0.0",,"49","35"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-06",,,"0.82","0.0","0.0",,"52","36"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-07",,,"0.00","0.0","0.0",,"49","30"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-08",,,"0.67","0.0","0.0",,"49","27"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-09",,,"0.00","0.0","0.0",,"36","18"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-10",,,"0.00","0.0","0.0",,"37","20"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-11",,,"0.00","0.0","0.0",,"47","35"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-12",,,"0.18","0.0","0.0",,"39","28"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-13",,,"0.15","0.0","0.0",,"32","11"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-14",,,"0.00","0.0","0.0",,"24","11"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-15",,,"0.09","0.0","0.0",,"37","15"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-16",,,"0.00","0.0","0.0",,"43","16"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-17",,,"0.00","0.0","0.0",,"29","16"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-18",,,"0.00","0.0","0.0",,"33","21"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-19",,,"0.44","0.0","0.0",,"36","33"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-20",,,"0.03","0.0","0.0",,"37","32"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-21",,,"0.08","0.0","0.0",,"36","31"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-22",,,"0.03","0.0","0.0",,"43","29"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-23",,,"0.30","0.0","0.0",,"47","25"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-24",,,"0.00","0.0","0.0",,"37","25"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-25",,,"1.17","0.0","0.0",,"40","32"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-26",,,"0.00","0.0","0.0",,"46","31"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-27",,,"0.00","0.0","0.0",,"51","33"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-28",,,"0.86","0.0","0.0",,"45","32"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-29",,,"0.16","0.0","0.0",,"35","31"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-11-30",,,"0.00","0.0","0.0",,"34","14"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-01",,,"0.00","0.0","0.0",,"26","14"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-02",,,"0.00","0.0","0.0",,"32","16"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-03",,,"0.39","0.5","0.0",,"29","24"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-04",,,"0.67","4.5","4.0",,"27","19"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-05",,,"0.00","0.0","3.0",,"34","20"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-06",,,"0.00","0.0","2.0",,"38","21"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-07",,,"0.01","0.0","2.0",,"29","15"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-08",,,"0.00","0.0","2.0",,"27","10"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-09",,,"0.00","0.0","0.0",,"40","11"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-10",,,"1.86","0.0","0.0",,"54","38"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-11",,,"0.29","0.0","0.0",,"52","27"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-12",,,"0.00","0.0","0.0",,"29","19"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-13",,,"0.00","0.0","0.0",,"28","18"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-14",,,"0.77","0.0","0.0",,"45","24"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-15",,,"3.30","0.0","0.0",,"53","34"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-16",,,"0.00","0.0","0.0",,"46","19"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-17",,,"0.00","0.0","0.0",,"27","18"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-18",,,"0.17","2.0","2.0",,"27","24"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-19",,,"0.10","1.0","3.0",,"28","11"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-20",,,"0.00","0.0","3.0",,"13","4"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-21",,,"0.00","0.0","2.0",,"24","8"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-22",,,"0.00","0.0","2.0",,"31","12"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-23",,,"0.00","0.0","2.0",,"35","26"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-24",,,"0.00","0.0","0.0",,"44","28"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-25",,,"0.00","0.0","0.0",,"36","20"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-26",,,"0.00","0.0","0.0",,"31","14"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-27",,,"0.00","0.0","0.0",,"29","13"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-28",,,"0.22","0.0","0.0",,"40","28"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-29",,,"0.00","0.0","0.0",,"42","28"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-30",,,"0.00","0.0","0.0",,"36","25"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2019-12-31",,,"0.53","2.0","2.0",,"32","24"
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-01",,,"0.39",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-02",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-03",,,"0.10",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-04",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-05",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-06",,,"0.07",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-07",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-08",,,"0.15",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-12",,,"0.48","1.1",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-13",,,"0.11",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-14",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-15",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-16",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-17",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-18",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-19",,,"0.16",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-20",,,"0.08",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-21",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-23",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-25",,,"1.60",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-26",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-27",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-28",,,"0.67","0.4",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-29",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-11-30",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-01",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-02",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-03",,,"0.21","0.9",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-04",,,"0.52",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-05",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-06",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-07",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-08",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-09",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-10",,,"0.78",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-11",,,"0.00",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-12",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-13",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-14",,,"0.81",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-15",,,"1.47",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-16",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-17",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-18",,,"0.24",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-19",,,"0.00",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-20",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-21",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-22",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-23",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-24",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-25",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-26",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-27",,,"0.02",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-28",,,"0.09",,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-29",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-30",,,"0.00","0.0",,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","44.382429","-69.900503","100.0","2019-12-31",,,"0.48","3.2",,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-01",,,"0.73",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-02",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-03",,,"0.01",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-04",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-05",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-06",,,"0.27",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-08",,,"0.23",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-09",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-10",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-11",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-12",,,"0.44",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-13",,,"0.09",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-14",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-15",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-16",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-17",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-18",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-19",,,"0.49",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-20",,,"0.16",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-21",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-22",,,"0.04",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-23",,,"0.18",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-24",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-25",,,"1.34",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-26",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-27",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-28",,,"0.71",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-29",,,"0.10",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-11-30",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-12-01",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-12-02",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-12-03",,,"0.06",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-12-04",,,"0.90",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-12-05",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-12-06",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-12-07",,,"0.03",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-12-08",,,"0.00",,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","44.312812","-69.603041","102.4","2019-12-09",,,"0.00",,,,,
