"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2005-11-01",,,,,"0.00","0.0","0.0",,"53","42"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2005-11-02",,,,,"0.00","0.0","0.0",,"61","44"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2005-11-03",,,,,"0.00","0.0","0.0",,"45","33"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2005-11-04",,,,,"0.00","0.0","0.0",,"50","29"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2005-11-05",,,,,"0.00","0.0","0.0",,"40","32"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2005-11-06",,,,,"0.00","0.0","0.0",,"55","36"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2005-11-07",,,,,"0.45","0.0","0.0",,"48","37"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2005-11-08",,,,,"0.04","0.0","0.0",,"47","36"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2005-11-09",,,,,"0.00","0.0","0.0",,"42","23"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2005-11-10",,,,,"0.72","2.6","3.0",,"36","23"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2005-11-11",,,,,"0.02","0.0","2.0",,"43","27"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2005-11-12",,,,,"0.00","0.0","2.0",,"31","23"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2005-11-13",,,,,"0.00","0.0","2.0",,"40","23"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2005-11-14",,,,,"0.00","0.0","0.0",,"48","31"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2005-11-15",,,,,"0.00","0.0","0.0",,"48","27"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2005-11-16",,,,,"0.73","2.2","2.0",,"34","27"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2005-11-17",,,,,"0.74","0.0","0.0",,"47","34"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2005-11-18",,,,,"0.00","0.2","0.0",,"40","24"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2005-11-19",,,,,"0.00","0.0","0.0",,"26","13"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2005-11-20",,,,,"0.00","0.0","0.0",,"32","13"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2005-11-21",,,,,"0.00","0.0","0.0",,"40","29"
