"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-01",,,,,"0.00","0.0",,,"51","27"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-02",,,,,"0.00","0.0",,,"48","38"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-03",,,,,"0.00","0.0",,,"54","34"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-04",,,,,"0.00","0.0",,,"43","23"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-05",,,,,"0.00","0.0",,,"44","26"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-06",,,,,"0.00","0.0",,,"52","30"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-07",,,,,"0.28","0.0",,,"49","40"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-08",,,,,"0.12","0.0",,,"41","31"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-09",,,,,"0.00","0.0",,,"40","30"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-10",,,,,"0.00","0.0",,,"46","15"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-11",,,,,"0.00","0.0",,,"35","16"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-12",,,,,"0.00","0.0",,,"40","22"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-13",,,,,"0.00","0.0",,,"30","20"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-14",,,,,"0.00","0.0",,,"45","20"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-15",,,,,"0.00","0.0",,,"52","26"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-16",,,,,"0.00","0.0",,,"42","30"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-17",,,,,"0.18","0.0",,,"50","36"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-18",,,,,"0.17","0.0",,,"40","36"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-19",,,,,"0.61","1.0",,,"36","31"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-20",,,,,"0.00","0.0",,,"34","27"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-21",,,,,"1.06","5.0",,,"34","26"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-22",,,,,"0.20","0.0",,,"35","32"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-23",,,,,"0.00","0.0",,,"33","26"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-24",,,,,"0.00","0.0",,,"28","22"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-25",,,,,"0.00","0.0",,,"26","20"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-26",,,,,"0.00","0.0",,,"26","22"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-27",,,,,"0.18","2.0",,,"28","21"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-28",,,,,"0.25","1.0",,,"36","22"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-29",,,,,"0.05","1.5",,,"35","24"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-11-30",,,,,"0.00","0.0",,,"26","16"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-12-01",,,,,"0.00","0.0",,,"24","10"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-12-02",,,,,"0.26","0.5",,,"34","10"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-12-03",,,,,"0.02","0.0",,,"37","28"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-12-04",,,,,"0.00","0.0",,,"36","30"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-12-05",,,,,"0.00","0.0",,,"36","20"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-12-06",,,,,"0.44","5.0",,,"36","18"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-12-07",,,,,"0.72","5.0",,,"30","24"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-12-08",,,,,"0.23","2.0",,,"28","24"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-12-09",,,,,"0.00","0.0",,,"27","22"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-12-10",,,,,"0.05","1.0",,,"26","22"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-12-11",,,,,"0.05","1.0",,,"28","22"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-12-12",,,,,"0.07","1.0",,,"31","24"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-12-13",,,,,"0.00","0.0",,,"30","4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-12-14",,,,,"0.00","0.0",,,"24","16"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-12-15",,,,,"0.04","1.0",,,"30","22"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-12-16",,,,,"0.53","5.0",,,"30","27"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-12-17",,,,,"0.19","2.0",,,"31","15"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1981-12-18",,,,,"0.00","0.0",,,"20","2"
