"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-01-28",,,"0.00","0.0","3.0",,"43","8"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-01-29",,,"0.00","0.0","3.0",,"37","19"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-01-30",,,"0.04","0.5","3.0",,"37","20"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-01-31",,,"0.00","0.0","3.0",,"38","29"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-01",,,"0.00","0.0","2.0",,"46","28"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-02",,,"0.00","0.0","2.0",,"52","21"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-03",,,"0.01","0.0","2.0",,"40","17"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-04",,,"0.71","0.0","1.0",,"47","25"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-05",,,"0.22","2.5","4.0",,"50","29"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-06",,,"0.21","1.5","5.0",,"34","8"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-07",,,"0.00","0.0","4.0",,"39","22"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-08",,,"0.00","0.0","4.0",,"40","10"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-09",,,"0.33","5.0","8.0",,"23","12"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-10",,,"0.00","0.0","7.0",,"24","1"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-11",,,"0.01","0.0","7.0",,"32","19"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-12",,,"0.01","0.1","6.0",,"28","-5"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-13",,,"0.08","0.8","7.0",,"15","-13"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-14",,,"0.03","0.3","7.0",,"16","-11"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-15",,,"0.00","0.0","7.0",,"14","-20"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-16",,,"0.42","2.0","8.0",,"33","13"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-17",,,"0.71","0.0","0.0",,"50","31"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-18",,,"0.00","0.0","0.0",,"40","23"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-19",,,"0.00","0.0","0.0",,"33","8"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-20",,,"0.41","0.0","0.0",,"40","25"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-21",,,"0.02","0.0","0.0",,"44","32"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-22",,,"0.00","0.0","0.0",,"43","14"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-23",,,"0.00","0.0","0.0",,"24","3"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-24",,,"0.22","2.0","2.0",,"32","21"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-25",,,"1.37","0.0","0.0",,"55","30"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-26",,,"0.16","0.0","0.0",,"56","28"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-27",,,"0.00","0.0","0.0",,"32","9"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-28",,,"0.00","0.0","0.0",,"38","28"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-02-29",,,"0.00","0.0","0.0",,"46","28"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-01",,,"0.00","0.0","0.0",,"50","17"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-02",,,"0.51","1.0","1.0",,"34","22"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-03",,,"0.31","0.0","1.0",,"38","3"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-04",,,"0.00","0.0","0.0",,"19","1"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-05",,,"0.00","0.0","0.0",,"30","10"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-06",,,"0.00","0.0","0.0",,"38","14"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-07",,,"0.00","0.0","0.0",,"39","18"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-08",,,"0.08","0.0","0.0",,"44","30"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-09",,,"0.00","0.0","0.0",,"52","30"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-10",,,"0.00","0.0","0.0",,"61","44"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-11",,,"0.27","0.0","0.0",,"57","34"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-12",,,"0.00","0.0","0.0",,"51","24"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-13",,,"0.00","0.0","0.0",,"52","32"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-14",,,"0.00","0.0","0.0",,"54","20"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-15",,,"0.01","0.0","0.0",,"44","32"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-16",,,"0.14","0.0","0.0",,"46","36"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-17",,,"0.14","0.0","0.0",,"52","35"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-18",,,"0.04","0.0","0.0",,"54","32"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-19",,,"0.00","0.0","0.0",,"41","18"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-20",,,"0.00","0.0","0.0",,"35","14"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-21",,,"0.14","3.0","3.0",,"38","24"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-22",,,"0.08","1.0","4.0",,"34","14"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-23",,,"0.00","0.0","1.0",,"40","21"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-24",,,"0.00","0.0","0.0",,"47","23"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-25",,,"0.09","0.0","0.0",,"26","21"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-26",,,"0.17","0.0","0.0",,"33","26"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-27",,,"0.00","0.0","0.0",,"44","24"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-28",,,"0.00","0.0","0.0",,"48","32"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-29",,,"1.11","0.0","0.0",,"39","34"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-30",,,"0.00","0.0","0.0",,"42","22"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-03-31",,,"0.00","0.0","0.0",,"53","40"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-01",,,"0.03","0.0","0.0",,"63","45"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-02",,,"0.29","0.0","0.0",,"64","38"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-03",,,"0.08","0.0","0.0",,"46","28"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-04",,,"0.00","0.0","0.0",,"34","12"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-05",,,"0.00","0.0","0.0",,"31","11"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-06",,,"0.00","0.0","0.0",,"34","10"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-07",,,"0.19","0.0","0.0",,"44","28"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-08",,,"0.93","0.0","0.0",,"52","44"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-09",,,"0.02","0.0","0.0",,"56","31"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-10",,,"0.00","0.0","0.0",,"44","21"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-11",,,"0.00","0.0","0.0",,"44","23"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-12",,,"0.25","0.0","0.0",,"50","36"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-13",,,"0.51","0.0","0.0",,"52","28"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-14",,,"0.00","0.0","0.0",,"51","25"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-15",,,"0.00","0.0","0.0",,"55","29"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-16",,,"0.00","0.0","0.0",,"56","28"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-17",,,"0.00","0.0","0.0",,"63","27"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-18",,,"0.00","0.0","0.0",,"72","36"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-19",,,"0.21","0.0","0.0",,"41","41"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-20",,,"0.10","0.0","0.0",,"55","33"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-21",,,"0.00","0.0","0.0",,"61","31"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-22",,,"0.00","0.0","0.0",,"75","35"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-23",,,"0.03",,,,"73","48"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-24",,,"0.00",,,,"60","28"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-25",,,"0.00","0.0","0.0",,"60","26"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-26",,,"0.00","0.0","0.0",,"56","27"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-27",,,"0.00","0.0","0.0",,"44","24"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-28",,,"0.00","0.0","0.0",,"54","22"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-29",,,"0.00","0.0","0.0",,"50","20"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","2016-04-30",,,"0.00",,,,"56","26"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-01",,,"0.00","0.0","3.0",,"41","30"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-02",,,"0.00","0.0","2.0",,"39","26"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-03",,,"0.00","0.0","2.0",,"35","26"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-04",,,"0.00","0.0","2.0",,"37","20"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-05",,,"0.00","0.0","2.0",,"20","3"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-06",,,"0.00","0.0","2.0",,"20","3"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-07",,,"0.00","0.0","1.0",,"37","14"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-08",,,"0.00","0.0","1.0",,"39","24"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-09",,,"0.00","0.0","0.0",,"37","28"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-10",,,"0.16","0.0","0.0",,"40","29"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-11",,,"2.79","0.0","0.0",,"51","37"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-12",,,"0.00","0.0","0.0",,"37","15"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-13",,,"0.38","2.0","2.0",,"34","17"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-14",,,"0.00","0.0","2.0",,"26","11"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-15",,,"0.00","0.0","2.0",,"25","12"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-16",,,"0.00","0.0","2.0",,"32","15"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-17",,,"0.61","5.0","6.0",,"31","21"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-18",,,"0.02","0.0","5.0",,"31","19"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-19",,,"0.08","0.5","5.0",,"24","8"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-20",,,"0.00","0.0","5.0",,"19","8"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-21",,,"0.00","0.0","4.0",,"26","10"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-22",,,"0.00","0.0","4.0",,"24","7"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-23",,,"0.00","0.0","4.0",,"27","8"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-24",,,"0.00","0.0","4.0",,"17","11"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-25",,,"0.00","0.0","4.0",,"30","12"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-26",,,"0.00","0.0","3.0",,"34","20"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-27",,,"0.00","0.0","2.0",,"46","34"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-28",,,"0.00","0.0","1.0",,"44","18"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-29",,,"0.00","0.0","0.0",,"37","22"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-30",,,"0.05","0.0","0.0",,"36","27"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-01-31",,,"0.09","0.0","0.0",,"38","26"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-01",,,"0.00","0.0","0.0",,"45","32"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-02",,,"0.00","0.0","0.0",,"56","27"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-03",,,"0.00","0.0","0.0",,"41","26"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-04",,,"0.82","0.0","0.0",,"52","28"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-05",,,"0.14","1.0","1.0",,"51","31"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-06",,,"0.90","8.5","8.0",,"32","14"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-07",,,"0.00","0.0","6.0",,"35","14"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-08",,,"0.00","0.0","5.0",,"41","12"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-09",,,"0.60","5.0","10.0",,"18","12"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-10",,,"0.00","0.0","10.0",,"25","6"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-11",,,"0.04","0.5","9.0",,"31","7"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-12",,,"0.00","0.0","9.0",,"30","-3"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-13",,,"0.03","0.3","9.0",,"17","-4"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-14",,,"0.67","8.0","16.0",,"17","-8"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-15",,,"0.00","0.0","15.0",,"7","-13"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-16",,,"0.60","0.5","10.0",,"44","-13"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-17",,,"1.08","0.0","1.0",,"49","30"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-18",,,"0.00","0.0","0.0",,"40","25"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-19",,,"0.00","0.0","0.0",,"33","15"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-20",,,"0.14","0.5","0.0",,"38","16"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-21",,,"0.20","0.0","0.0",,"46","35"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-22",,,"0.00","0.0","0.0",,"46","20"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-23",,,"0.00","0.0","0.0",,"31","14"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-24",,,"0.10","1.0","1.0",,"31","14"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-25",,,"1.49","0.0","0.0",,"55","31"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-26",,,"0.14","0.0","0.0",,"53","31"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-27",,,"0.00","0.0","0.0",,"32","12"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-28",,,"0.00","0.0","0.0",,"34","12"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-02-29",,,"0.00","0.0","0.0",,"48","31"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-01",,,"0.00","0.0","0.0",,"52","22"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-02",,,"0.92","0.0","0.0",,"43","22"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-03",,,"0.49","0.0","0.0",,"48","7"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-04",,,"0.00","0.0","0.0",,"21","9"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-05",,,"0.00","0.0","0.0",,"23","11"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-06",,,"0.00","0.0","0.0",,"31","18"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-07",,,"0.00","0.0","0.0",,"38","20"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-08",,,"0.22","1.0","1.0",,"41","31"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-09",,,"0.00","0.0","0.0",,"48","32"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-10",,,"0.00","0.0","0.0",,"59","40"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-11",,,"0.87","0.0","0.0",,"58","34"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-12",,,"0.00","0.0","0.0",,"49","28"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-13",,,"0.00","0.0","0.0",,"46","28"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-14",,,"0.00","0.0","0.0",,"55","27"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-15",,,"0.03","0.0","0.0",,"37","27"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-16",,,"0.74","0.0","0.0",,"41","36"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-17",,,"0.20","0.0","0.0",,"49","38"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-18",,,"0.06","0.0","0.0",,"50","34"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-19",,,"0.06","0.0","0.0",,"45","20"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-20",,,"0.00","0.0","0.0",,"36","20"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-21",,,"0.15","3.0","3.0",,"32","20"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-22",,,"0.27","2.0","5.0",,"32","21"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-23",,,"0.00","0.0","1.0",,"40","23"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-24",,,"0.00","0.0","0.0",,"44","27"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-25",,,"0.00","0.0","0.0",,"30","24"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-26",,,"0.29","0.0","0.0",,"38","29"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-27",,,"0.00","0.0","0.0",,"39","28"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-28",,,"0.00","0.0","0.0",,"40","32"
"USC00179593","WEST ROCKPORT 1 NNW, ME US","44.19236","-69.14678","110.0","2016-03-29",,,"0.76","0.0","0.0",,"42","35"
