"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-01",,,,,"0.05","0.8","7.0",,"25","2"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-02",,,,,"0.00","0.0","7.0",,"14","2"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-03",,,,,"0.00","0.0","7.0",,"24","13"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-04",,,,,"0.00","0.0","7.0",,"26","-1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-05",,,,,"0.00","0.3","7.0",,"23","-2"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-06",,,,,"0.02","0.5","7.0",,"29","20"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-07",,,,,"0.36","4.0","11.0",,"31","26"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-08",,,,,"0.00","0.0","10.0",,"27","-3"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-09",,,,,"0.00","0.0","10.0",,"26","-4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-10",,,,,"0.08","1.3","10.0",,"29","23"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-11",,,,,"0.00","0.0","9.0",,"34","27"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-12",,,,,"0.01","0.2","8.0",,"36","20"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-13",,,,,"0.00","0.0","8.0",,"30","19"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-14",,,,,"0.59","5.4","13.0",,"33","13"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-15",,,,,"0.00","0.0","13.0",,"18","9"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-16",,,,,"0.45","6.0","18.0",,"20","13"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-17",,,,,"0.00","0.0","17.0",,"24","7"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-18",,,,,"0.05","1.0","17.0",,"22","9"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-19",,,,,"0.01","0.5","17.0",,"24","-6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-20",,,,,"0.00","0.0","17.0",,"20","-8"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-21",,,,,"0.00","0.0","16.0",,"27","-7"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-22",,,,,"0.12","1.5","17.0",,"30","23"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-23",,,,,"0.00","0.0","16.0",,"31","4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-24",,,,,"0.00","0.0","15.0",,"39","21"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-25",,,,,"0.35","4.4","18.0",,"35","18"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-26",,,,,"0.03","0.5","17.0",,"26","8"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-27",,,,,"0.00","0.0","16.0",,"37","16"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-28",,,,,"0.00","0.0","16.0",,"24","16"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-29",,,,,"0.00","0.0","15.0",,"38","24"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-30",,,,,"0.05","0.5","15.0",,"36","10"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-01-31",,,,,"0.01","0.4","15.0",,"18","0"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-02-01",,,,,"0.10","1.3","16.0",,"14","4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-02-02",,,,,"0.44","2.5","18.0",,"30","4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-02-03",,,,,"0.00","0.0","17.0",,"14","-7"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-02-04",,,,,"0.03","0.3","17.0",,"14","-7"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-02-05",,,,,"0.03","0.9","18.0",,"26","-2"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-02-06",,,,,"0.00","0.0","17.0",,"15","-3"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-02-07",,,,,"0.02","1.5","19.0",,"14","-1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-02-08",,,,,"0.01","0.5","18.0",,"23","13"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-02-09",,,,,"0.00","0.0","18.0",,"24","1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-02-10",,,,,"0.00","0.0","17.0",,"22","-9"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-02-11",,,,,"0.34","2.0","19.0",,"33","-8"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-02-12",,,,,"0.00","0.0","18.0",,"18","-11"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-02-13",,,,,"0.00","0.1","18.0",,"27","-4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-02-14",,,,,"0.00","0.0","18.0",,"15","-12"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2002-02-15",,,,,"0.00","0.0","18.0",,"25","-11"
