"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-01",,,,,"0.13","2.0","18.0",,"28","21"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-02",,,,,"0.00","0.0","17.0",,"22","10"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-03",,,,,"0.00","0.0","17.0",,"14","3"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-04",,,,,"0.00","0.0","16.0",,"18","-6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-05",,,,,"0.00","0.0","16.0",,"22","-8"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-06",,,,,"0.12","1.5","16.0",,"18","-11"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-07",,,,,"0.08","0.8","16.0",,"23","15"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-08",,,,,"0.00","0.0","15.0",,"26","4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-09",,,,,"0.00","0.0","15.0",,"26","4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-10",,,,,"0.00","0.2","15.0",,"19","-3"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-11",,,,,"0.00","0.0","15.0",,"14","-5"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-12",,,,,"0.03","1.0","15.0",,"23","-1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-13",,,,,"0.00","0.0","14.0",,"16","-13"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-14",,,,,"0.00","0.0","14.0",,"28","-10"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-15",,,,,"0.00","0.0","14.0",,"29","-6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-16",,,,,"0.10","1.7","15.0",,"18","-6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-17",,,,,"0.06","0.9","17.0",,"31","16"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-18",,,,,"0.00","0.0","17.0",,"18","-19"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-19",,,,,"0.00","0.0","17.0",,"18","-18"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-20",,,,,"0.01","0.4","17.0",,"27","-1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-21",,,,,"0.00","0.0","17.0",,"19","-14"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-22",,,,,"0.00","0.0","16.0",,"15","-13"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-23",,,,,"0.00","0.0","16.0",,"21","-14"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-24",,,,,"0.00","0.0","16.0",,"28","-13"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-25",,,,,"0.00","0.0","16.0",,"34","5"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-26",,,,,"0.00","0.3","16.0",,"27","1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-27",,,,,"0.00","0.0","16.0",,"28","-1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-28",,,,,"0.03","0.3","17.0",,"26","4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-29",,,,,"0.00","0.0","17.0",,"23","-12"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-30",,,,,"0.00","0.0","17.0",,"24","-10"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-01-31",,,,,"0.59","6.3","23.0",,"27","16"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-01",,,,,"0.27","3.0","25.0",,"19","15"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-02",,,,,"0.00","0.2","25.0",,"24","4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-03",,,,,"0.07","2.0","26.0",,"26","6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-04",,,,,"0.05","0.6","26.0",,"21","-16"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-05",,,,,"0.00","0.0","25.0",,"20","16"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-06",,,,,"0.88","10.5","34.0",,"20","5"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-07",,,,,"0.03","0.4","33.0",,"27","8"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-08",,,,,"0.01","0.2","31.0",,"26","5"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-09",,,,,"0.00","0.0","30.0",,"30","-6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-10",,,,,"0.25","0.4","29.0",,"38","-4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-11",,,,,"0.00","0.0","29.0",,"45","-5"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-12",,,,,"0.00","0.0","29.0",,"6","-13"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-13",,,,,"0.00","0.0","28.0",,"17","-13"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-14",,,,,"0.00","0.0","27.0",,"24","-8"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-15",,,,,"0.11","1.8","29.0",,"26","-3"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-16",,,,,"0.00","0.0","28.0",,"28","-12"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-17",,,,,"0.00","0.0","28.0",,"30","-12"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-18",,,,,"0.02","0.0","28.0",,"30","-11"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-19",,,,,"0.00","0.0","27.0",,"16","-10"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-20",,,,,"0.00","0.2","27.0",,"26","10"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-21",,,,,"0.00","0.0","27.0",,"40","26"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","2001-02-22",,,,,"0.00","0.0","27.0",,"31","-11"
