"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-01",,,,,"0.19","0.5","6.0",,"32","19"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-02",,,,,"0.00","0.0","6.0",,"19","-1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-03",,,,,"0.00","0.0","6.0",,"6","-14"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-04",,,,,"0.09","0.5","7.0",,"28","-14"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-05",,,,,"0.24","0.0","5.0",,"46","27"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-06",,,,,"0.17","0.0","4.0",,"45","16"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-07",,,,,"0.01","0.3","4.0",,"27","15"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-08",,,,,"0.00","0.0","4.0",,"33","21"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-09",,,,,"0.00","0.0","4.0",,"27","0"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-10",,,,,"0.00","0.0","4.0",,"6","-13"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-11",,,,,"0.00","0.0","4.0",,"9","-13"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-12",,,,,"0.00","0.0","4.0",,"24","-1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-13",,,,,"0.00","0.0","4.0",,"30","0"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-14",,,,,"0.19","2.8","6.0",,"12","4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-15",,,,,"0.00","0.0","6.0",,"15","-15"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-16",,,,,"0.02","0.5","7.0",,"18","-3"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-17",,,,,"0.00","0.0","7.0",,"25","12"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-18",,,,,"0.00","0.2","6.0",,"27","7"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-19",,,,,"0.00","0.0","6.0",,"10","-3"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-20",,,,,"0.01","0.8","6.0",,"17","-5"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-21",,,,,"0.00","0.0","6.0",,"26","4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-22",,,,,"0.00","0.0","6.0",,"29","5"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-23",,,,,"0.42","0.8","7.0",,"35","11"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-24",,,,,"0.13","0.0","7.0",,"36","26"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-25",,,,,"0.21","0.0","6.0",,"37","26"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-26",,,,,"0.00","0.0","6.0",,"28","0"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-27",,,,,"0.00","0.0","6.0",,"18","1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-28",,,,,"0.01","0.3","6.0",,"28","10"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-29",,,,,"0.08","1.5","8.0",,"13","2"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-30",,,,,"0.00","0.0","8.0",,"22","-11"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-01-31",,,,,"0.00","0.2","8.0",,"-9","-23"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-01",,,,,"0.26","6.0","12.0",,"-1","-17"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-02",,,,,"0.25","3.6","15.0",,"4","-20"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-03",,,,,"0.00","0.0","15.0",,"14","-20"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-04",,,,,"0.00","0.0","13.0",,"29","5"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-05",,,,,"0.00","0.0","12.0",,"14","4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-06",,,,,,"0.5","11.0",,"25","-20"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-07",,,,,"0.00","0.0","11.0",,"-5","-31"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-08",,,,,"0.00","0.0","11.0",,"8","-31"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-09",,,,,"0.00","0.0","11.0",,"16","-12"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-10",,,,,"0.00","0.0","11.0",,"15","-11"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-11",,,,,"0.00","0.0","11.0",,"28","1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-12",,,,,"0.00","0.0","11.0",,"17","-14"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-13",,,,,"0.51","4.3","15.0",,"19","-14"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-14",,,,,"0.39","1.5","16.0",,"27","15"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-15",,,,,"0.00","0.0","15.0",,"23","1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-16",,,,,"0.00","0.0","15.0",,"25","-3"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-17",,,,,"0.93","9.3","24.0",,"24","2"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-18",,,,,"0.02","0.5","23.0",,"24","-9"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-19",,,,,"0.00","0.0","23.0",,"13","-18"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-20",,,,,"0.00","0.0","22.0",,"14","-25"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-21",,,,,"0.00","0.0","22.0",,"12","-33"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-22",,,,,"0.24","3.0","24.0",,"9","-33"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-23",,,,,"0.15","2.4","25.0",,"11","0"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-24",,,,,"0.05","1.3","25.0",,"-19","-4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-25",,,,,"0.00","0.0","24.0",,"17","-5"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-26",,,,,"0.00","0.0","24.0",,"10","-14"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-27",,,,,"0.00","0.0","23.0",,"23","-20"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-02-28",,,,,"0.00","0.0","23.0",,"22","-22"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-01",,,,,"0.00","0.0","23.0",,"25","-21"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-02",,,,,"0.00","0.0","22.0",,"28","-6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-03",,,,,"0.00","0.0","22.0",,"34","7"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-04",,,,,"0.00","0.0","21.0",,"39","-1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-05",,,,,"0.00","0.0","20.0",,"35","-2"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-06",,,,,"0.87","10.5","30.0",,"17","12"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-07",,,,,"0.17","2.0","31.0",,"20","7"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-08",,,,,"0.00","0.0","30.0",,"27","5"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-09",,,,,"0.00","0.0","30.0",,"39","8"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-10",,,,,"0.19","0.8","30.0",,"33","24"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-11",,,,,"0.12","2.5","31.0",,"30","21"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-12",,,,,"0.05","0.6","31.0",,"33","-6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-13",,,,,"0.00","0.0","31.0",,"15","-14"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-14",,,,,"1.17","12.0","43.0",,"21","-12"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-15",,,,,"0.07","1.0","40.0",,"22","-8"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-16",,,,,"0.00","0.0","38.0",,"13","-9"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-17",,,,,"0.06","0.0","36.0",,"34","-7"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-18",,,,,"0.11","0.2","34.0",,"41","-4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-19",,,,,"0.00","0.0","33.0",,"17","-14"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-20",,,,,"0.00","0.0","33.0",,"35","-11"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-21",,,,,"0.00","0.0","32.0",,"39","-3"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-22",,,,,"0.11","2.0","34.0",,"33","27"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-23",,,,,"0.00","0.0","33.0",,"34","6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-24",,,,,"0.00","0.0","33.0",,"44","7"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-25",,,,,"0.00","0.0","32.0",,"40","9"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-26",,,,,"0.00","0.0","30.0",,"52","20"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-27",,,,,"0.00","0.0","28.0",,"62","21"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-28",,,,,"0.00","0.0","24.0",,"67","21"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-29",,,,,"0.00","0.0","23.0",,"68","21"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-30",,,,,"0.00","0.0","21.0",,"58","28"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-03-31",,,,,"0.00","0.0","19.0",,"56","22"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-01",,,,,"0.00","0.0","17.0",,"40","21"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-02",,,,,"0.87","10.4","29.0",,"25","21"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-03",,,,,"0.38","3.0","30.0",,"28","20"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-04",,,,,"0.05","0.7","30.0",,"28","21"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-05",,,,,"0.00","0.0","26.0",,"46","12"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-06",,,,,"0.00","0.0","25.0",,"51","10"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-07",,,,,"0.00","0.0","23.0",,"55","11"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-08",,,,,"0.00","0.0","22.0",,"60","17"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-09",,,,,"0.00","0.0","20.0",,"58","23"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-10",,,,,"0.00","0.0","18.0",,"55","24"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-11",,,,,"0.42","0.0","16.0",,"49","37"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-12",,,,,"0.83","0.0","14.0",,"50","34"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-13",,,,,"0.25","0.0","12.0",,"42","34"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-14",,,,,"0.00","0.0","12.0",,"48","23"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-15",,,,,"0.00","0.0","11.0",,"52","25"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-16",,,,,"0.00","0.0","9.0",,"54","25"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-17",,,,,"0.08","0.0","8.0",,"54","25"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-18",,,,,"0.54","0.0","6.0",,"54","31"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-19",,,,,"0.00","0.0","0.0",,"44","27"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-20",,,,,"0.20","0.0","0.0",,"47","30"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-21",,,,,"0.07","0.0","0.0",,"44","31"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-04-22",,,,,"0.53","0.0","0.0",,"62","34"
