"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-01",,,,,"0.00","0.0",,,"33","17"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-02",,,,,"0.00","0.0",,,"33","-6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-03",,,,,"0.03","0.5",,,"28","7"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-04",,,,,"1.65","17.5",,,"14","2"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-05",,,,,"0.00","0.0",,,"10","-8"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-06",,,,,"0.63","11.5",,,"13","-5"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-07",,,,,"0.02",,,,"19","-8"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-08",,,,,"0.00","0.0",,,"2","-8"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-09",,,,,"0.00","0.0",,,"18","-6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-10",,,,,"0.00","0.0",,,"31","10"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-11",,,,,"0.00","0.4",,,"31","5"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-12",,,,,"0.00","0.0",,,"22","-1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-13",,,,,"0.00","0.0",,,"37","23"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-14",,,,,"0.00","0.0",,,"36","-10"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-15",,,,,"0.00","0.0",,,"-3","-18"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-16",,,,,"0.00","0.0",,,"-2","-17"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-17",,,,,"0.00","0.0",,,"19","-10"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-18",,,,,"0.00","0.0",,,"39","-6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-19",,,,,"0.00","0.0",,,"41","27"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-20",,,,,"0.41","0.0",,,"42","33"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-21",,,,,"0.52","0.0",,,"40","34"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-22",,,,,"0.00","0.0",,,"35","21"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-23",,,,,"0.02","0.2",,,"37","6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-24",,,,,"0.00","0.0",,,"11","-6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-25",,,,,"0.00","0.0",,,"7","-17"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-26",,,,,"0.36","4.0",,,"32","-12"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-27",,,,,"1.08","0.0",,,"48","25"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-28",,,,,"0.57","2.8",,,"50","6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-29",,,,,"0.01","0.0",,,"6","-7"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-30",,,,,"0.00","0.0",,,"14","-6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-01-31",,,,,"0.00","0.0",,,"20","-5"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-02-01",,,,,"0.00","0.0",,,"17","-4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-02-02",,,,,"0.21","3.9",,,"17","-3"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-02-03",,,,,"0.11","1.1",,,"25","13"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1986-02-04",,,,,"0.00","0.0",,,"23","-16"
