"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-01",,,,,"0.41","3.4","3.0",,"41","31"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-02",,,,,"0.38","3.2","5.0",,"33","25"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-03",,,,,"0.00","0.0","5.0",,"34","19"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-04",,,,,"0.00","0.0","3.0",,"37","25"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-05",,,,,"0.00","0.0","1.0",,"45","33"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-06",,,,,"0.35","0.0","0.0",,"46","38"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-07",,,,,"0.00","0.0","0.0",,"46","27"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-08",,,,,"0.00","0.0","0.0",,"33","21"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-09",,,,,"0.00","0.0","0.0",,"39","23"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-10",,,,,"0.00","0.0","0.0",,"46","23"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-11",,,,,"0.00","0.0","0.0",,"40","19"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-12",,,,,"0.00","0.0","0.0",,"39","24"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-13",,,,,"0.00","0.0","0.0",,"42","14"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-14",,,,,"0.05","0.0","0.0",,"39","14"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-15",,,,,"0.15","0.0","0.0",,"49","38"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-16",,,,,"0.32","0.0","0.0",,"40","32"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-17",,,,,"0.00","0.0","0.0",,"35","25"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-18",,,,,"0.15","0.0","0.0",,"42","28"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-19",,,,,"0.00","0.0","0.0",,"38","22"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-20",,,,,"0.65","0.0","0.0",,"41","27"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-21",,,,,"0.01","0.3","0.0",,"41","19"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-22",,,,,"0.00","0.0","0.0",,"39","19"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-23",,,,,"0.00","0.0","0.0",,"46","23"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-24",,,,,"0.00","0.0","0.0",,"31","22"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-25",,,,,"0.00","0.0","0.0",,"31","1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-26",,,,,"0.00","0.0","0.0",,"24","2"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-27",,,,,"0.00","0.0","0.0",,"34","9"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-28",,,,,"0.00","0.0","0.0",,"40","22"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-29",,,,,"0.42","0.0","0.0",,"55","30"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-11-30",,,,,"0.00","0.0","0.0",,"55","22"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-01",,,,,"0.00","0.0","0.0",,"28","8"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-02",,,,,"0.00","0.0","0.0",,"31","10"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-03",,,,,"0.04","0.3","0.0",,"38","15"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-04",,,,,"0.05","0.2","0.0",,"38","29"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-05",,,,,"0.57","3.3","3.0",,"37","32"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-06",,,,,"0.04","0.0","3.0",,"34","30"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-07",,,,,"0.07","1.0","3.0",,"34","23"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-08",,,,,"0.03","0.5","3.0",,"36","27"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-09",,,,,"0.01","0.6","4.0",,"31","4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-10",,,,,"0.00","0.0","3.0",,"31","2"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-11",,,,,"0.77","0.0","0.0",,"45","26"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-12",,,,,"0.65","4.0","4.0",,"45","14"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-13",,,,,"0.00","0.0","4.0",,"22","7"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-14",,,,,"0.04","0.0","3.0",,"33","7"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-15",,,,,"0.08","0.0","3.0",,"35","28"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-16",,,,,"0.00","0.0","2.0",,"35","19"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-17",,,,,"0.00","0.0","2.0",,"28","7"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-18",,,,,"0.00","0.0","2.0",,"34","7"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-19",,,,,"0.00","0.0","2.0",,"32","9"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-20",,,,,"0.24","2.5","5.0",,"32","8"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-21",,,,,"0.00","0.0","4.0",,"35","19"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-22",,,,,"0.74","1.0","4.0",,"42","31"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-23",,,,,"0.00","0.0","4.0",,"37","7"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-24",,,,,"0.00","0.0","4.0",,"14","-6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-25",,,,,"0.00","0.0","4.0",,"17","-2"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-26",,,,,"0.02","0.3","4.0",,"27","15"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-27",,,,,"0.00","0.0","4.0",,"16","-21"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-28",,,,,"0.00","0.0","4.0",,"-7","-22"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-29",,,,,"0.00","0.0","4.0",,"-3","-14"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-30",,,,,"0.03","0.5","5.0",,"-1","-14"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1993-12-31",,,,,"0.00","0.0","5.0",,"11","-4"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-01",,,,,"0.56","0.0","0.0",,"48","33"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-02",,,,,"0.31","2.0","2.0",,"36","30"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-03",,,,,"0.00","0.0","0.0",,"40","24"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-04",,,,,"0.13","0.0","0.0",,"48","26"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-05",,,,,"0.00","0.0","0.0",,"51","28"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-06",,,,,"0.62","0.0","0.0",,"54","35"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-07",,,,,"0.00","0.0","0.0",,"56","31"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-08",,,,,"0.00","0.0","0.0",,"39","17"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-09",,,,,"0.00","0.0","0.0",,"44","18"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-10",,,,,"0.00","0.0","0.0",,"52","17"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-11",,,,,"0.00","0.0","0.0",,"50","19"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-12",,,,,"0.02","0.0","0.0",,"48","29"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-13",,,,,"0.00","0.0","0.0",,"51","16"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-14",,,,,"0.06","0.0","0.0",,"47","29"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-15",,,,,"0.11","0.0","0.0",,"54","44"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-16",,,,,"0.13","0.0","0.0",,"43","30"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-17",,,,,"0.00","0.0","0.0",,"47","22"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-18",,,,,"0.21","0.0","0.0",,"40","24"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-19",,,,,"0.00","0.0","0.0",,"44","19"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-20",,,,,"0.82","0.0","0.0",,"50","20"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-21",,,,,"0.15","0.0","0.0",,"46","24"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-22",,,,,"0.00","0.0","0.0",,"45","24"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-23",,,,,"0.00","0.0","0.0",,"50","30"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-24",,,,,"0.00","0.0","0.0",,"33","30"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-25",,,,,"0.00","0.0","0.0",,"37","8"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-26",,,,,"0.00","0.0","0.0",,"29","10"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-27",,,,,"0.00","0.0","0.0",,"37","14"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-28",,,,,"0.00","0.0","0.0",,"51","14"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-29",,,,,"0.94","0.0","0.0",,"58","14"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-11-30",,,,,"0.00","0.0","0.0",,"42","20"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-12-01",,,,,"0.00","0.0","0.0",,"37","13"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-12-02",,,,,"0.00","0.0","0.0",,"31","12"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-12-03",,,,,"0.00","0.0","0.0",,"41","21"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-12-04",,,,,"0.10","0.0","0.0",,"42","25"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-12-05",,,,,"0.82","0.0","0.0",,"39","32"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-12-06",,,,,"0.00","0.0","0.0",,"39","34"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-12-07",,,,,"0.02","0.0","0.0",,"43","25"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-12-08",,,,,"0.08","0.0","0.0",,"42","26"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-12-09",,,,,"0.00","0.0","0.0",,"36","17"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-12-10",,,,,"0.00","0.0","0.0",,"34","17"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-12-11",,,,,"1.08","0.0","0.0",,"50","30"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-12-12",,,,,"0.43","0.0","0.0",,"50","21"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-12-13",,,,,"0.00","0.0","0.0",,"30","21"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-12-14",,,,,"0.50","0.0","0.0",,"38","24"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1993-12-15",,,,,"0.19","0.0","0.0",,"40","34"
