"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-01",,,,,"0.00","0.0","5.0",,"12","-5"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-02",,,,,"0.00","0.0","4.0",,"19","-5"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-03",,,,,"0.00","0.0","4.0",,"31","7"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-04",,,,,"0.00","0.0","4.0",,"13","-1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-05",,,,,"0.00","0.0","4.0",,"22","9"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-06",,,,,"0.05","1.2","6.0",,"26","19"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-07",,,,,"0.00","0.3","6.0",,"27","6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-08",,,,,"0.00","0.0","6.0",,"8","-18"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-09",,,,,"0.00","0.0","6.0",,"2","-17"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-10",,,,,"0.12","2.5","8.0",,"28","-2"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-11",,,,,"0.00","0.0","8.0",,"17","-17"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-12",,,,,"0.52","8.5","16.0",,"2","-17"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-13",,,,,"0.54","6.8","21.0",,"10","1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-14",,,,,"0.00","0.0","18.0",,"15","0"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-15",,,,,"0.03","0.8","17.0",,"25","8"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-16",,,,,"0.00","0.0","16.0",,"27","19"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-17",,,,,"0.52","2.2","16.0",,"34","26"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-18",,,,,"0.00","0.0","15.0",,"34","17"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-19",,,,,"0.03","0.8","16.0",,"29","-6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-20",,,,,"0.01","0.3","15.0",,"25","-6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-21",,,,,"0.00","0.0","15.0",,"35","-6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-22",,,,,"0.00","0.0","15.0",,"5","-18"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-23",,,,,"0.00","0.0","15.0",,"2","-19"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-24",,,,,"0.02","0.5","15.0",,"16","-9"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-25",,,,,"0.00","0.0","15.0",,"24","-15"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1991-01-26",,,,,"0.00","0.0","15.0",,"-6","-18"
