"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-01",,,,,"0.00","0.0",,,"24","-11"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-02",,,,,"0.12","2.0",,,"12","-12"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-03",,,,,"0.22","2.5",,,"26","11"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-04",,,,,"0.00","0.0",,,"22","-17"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-05",,,,,"0.00","0.0",,,"-7","-17"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-06",,,,,"0.00","0.0",,,"1","-15"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-07",,,,,"0.00","0.0",,,"12","-20"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-08",,,,,"0.00","0.2",,,"27","-19"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-09",,,,,"0.07","0.0",,,"39","19"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-10",,,,,"0.00","0.0",,,"21","-2"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-11",,,,,"0.00","0.0",,,"19","-5"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-12",,,,,"0.00","0.0",,,"26","-10"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-13",,,,,"0.08","0.0",,,"37","0"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-14",,,,,"0.00","0.0",,,"21","2"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-15",,,,,"0.05","0.5",,,"35","18"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-16",,,,,"0.00","0.0",,,"37","18"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-17",,,,,"0.00","0.0",,,"27","-3"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-18",,,,,"0.12","2.4",,,"29","1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-19",,,,,"0.09","2.5",,,"29","18"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-20",,,,,"0.08","0.8",,,"29","25"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-21",,,,,"0.21","3.7",,,"30","-3"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-22",,,,,"0.00","0.0",,,"1","-7"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-23",,,,,"0.00","0.0",,,"27","1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-24",,,,,"0.00","0.0",,,"39","6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-25",,,,,"0.00","0.0",,,"35","1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-26",,,,,"0.00","0.0",,,"13","-15"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-27",,,,,"0.46","4.0",,,"32","6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-28",,,,,"0.00","0.0",,,"24","-8"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-29",,,,,"0.00","0.0",,,"37","-4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-30",,,,,"0.00","0.0",,,"35","14"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-01-31",,,,,"0.00","0.0",,,"35","25"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1989-02-01",,,,,"0.02","0.0",,,"42","21"
