"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-01",,,,,"0.00","0.0","0.0",,"38","21"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-02",,,,,"1.03","0.0","0.0",,"41","26"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-03",,,,,"0.30","0.0","0.0",,"51","31"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-04",,,,,"0.00","0.0","0.0",,"37","32"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-05",,,,,"0.00","0.0","0.0",,"49","32"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-06",,,,,"0.24","0.0","0.0",,"60","40"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-07",,,,,"0.05","0.0","0.0",,"60","42"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-08",,,,,"0.42","0.0","0.0",,"49","35"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-09",,,,,"0.12","0.0","0.0",,"39","34"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-10",,,,,"0.01","0.0","0.0",,"40","34"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-11",,,,,"0.02","0.0","0.0",,"47","35"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-12",,,,,"0.00","0.0","0.0",,"38","26"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-13",,,,,"0.00","0.0","0.0",,"33","18"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-14",,,,,"0.18","0.0","0.0",,"39","27"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-15",,,,,"0.04","0.0","0.0",,"43","35"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-16",,,,,"0.00","0.0","0.0",,"39","23"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-17",,,,,"0.01","0.0","0.0",,"47","24"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-18",,,,,"0.30","0.0","0.0",,"47","34"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-19",,,,,"0.00","0.0","0.0",,"36","23"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-20",,,,,"0.00","0.0","0.0",,"33","22"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-21",,,,,"1.18","6.8",,,"32","27"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-22",,,,,"0.00","0.0",,,"30","23"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-23",,,,,"0.00","0.0",,,"29","22"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-24",,,,,"0.00","0.0",,,"27","17"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-25",,,,,"0.00","0.0",,,"26","13"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-26",,,,,"0.00","0.0",,,"31","12"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-27",,,,,"0.00","0.0","0.0",,"45","18"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-28",,,,,"0.26","0.0","0.0",,"42","32"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-29",,,,,"0.43","0.0","0.0",,"39","28"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-11-30",,,,,"0.00","0.0","0.0",,"28","22"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-01",,,,,"0.00","0.0",,,"34","24"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-02",,,,,"0.02","0.4",,,"37","18"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-03",,,,,"0.00","0.3",,,"32","18"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-04",,,,,"0.00","0.0",,,"38","19"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-05",,,,,"0.00","0.0",,,"21","7"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-06",,,,,"0.00","0.0",,,"16","4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-07",,,,,"0.00","0.0",,,"25","7"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-08",,,,,"0.00","0.0",,,"40","17"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-09",,,,,"0.00","0.2",,,"22","6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-10",,,,,"0.00","0.0",,,"16","2"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-11",,,,,"0.00","0.0",,,"9","-12"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-12",,,,,"0.00","0.0",,,"0","-12"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-13",,,,,"0.00","0.0",,,"9","-10"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-14",,,,,"0.00","0.1",,,"26","2"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-15",,,,,"0.35","4.8",,,"31","15"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-16",,,,,"0.00","0.6",,,"32","-5"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-17",,,,,"0.00","0.0",,,"2","-17"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-18",,,,,"0.00","0.0",,,"8","-14"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-19",,,,,"0.00","0.0",,,"12","-4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-20",,,,,"0.00","0.0",,,"24","-3"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-21",,,,,"0.00","0.0",,,"46","18"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-22",,,,,"0.00","0.0",,,"48","6"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-23",,,,,"0.00","0.0",,,"17","-1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-24",,,,,"0.24","2.0",,,"28","1"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-25",,,,,"0.18","1.0",,,"35","18"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-26",,,,,"0.08","2.1",,,"34","11"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-27",,,,,"0.00","0.0",,,"11","0"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-28",,,,,"0.22","2.2",,,"27","0"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-29",,,,,"0.13","0.5",,,"35","4"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-30",,,,,"0.00","0.0",,,"7","-18"
"USC00170814","BRASSUA DAM, ME US","45.6602","-69.8119","325.8","1988-12-31",,,,,"0.00","0.0",,,"16","-18"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1988-11-01",,,,,"0.00","0.0","0.0",,"47","26"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1988-11-02",,,,,"2.31","0.0","0.0",,"53","26"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1988-11-03",,,,,"0.11","0.0","0.0",,"38","59"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1988-11-04",,,,,"0.00","0.0","0.0",,"29","57"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1988-11-05",,,,,"0.22","0.0","0.0",,"60","46"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1988-11-06",,,,,"0.08","0.0","0.0",,"65","48"
"USC00171628","CORINNA, ME US","44.9197","-69.2416","90.5","1988-11-07",,,,,"0.23","0.0","0.0",,"54","33"
